threshold,min_results,max_results,retrieval_weight,llm_weight,recall,precision,f1,avg_result_count,kb1_recall,kb2_recall,kb3_recall,exact_match,any_match
0.4,8,22,0.2,0.8,0.7332947091961843,0.36152840815470577,0.4733770488209432,21.61764705882353,0.8081582633053221,0.7181372549019608,0.49754901960784315,0.0,1.0
0.4,10,22,0.2,0.8,0.7332947091961843,0.36152840815470577,0.4733770488209432,21.61764705882353,0.8081582633053221,0.7181372549019608,0.49754901960784315,0.0,1.0
0.4,12,22,0.2,0.8,0.7332947091961843,0.36152840815470577,0.4733770488209432,21.61764705882353,0.8081582633053221,0.7181372549019608,0.49754901960784315,0.0,1.0
0.4,14,22,0.2,0.8,0.7332947091961843,0.36152840815470577,0.4733770488209432,21.61764705882353,0.8081582633053221,0.7181372549019608,0.49754901960784315,0.0,1.0
0.4,16,22,0.2,0.8,0.7332947091961843,0.36152840815470577,0.4733770488209432,21.61764705882353,0.8081582633053221,0.7181372549019608,0.49754901960784315,0.0,1.0
0.4,18,20,0.2,0.8,0.6993319975518117,0.37058823529411766,0.47300169261104325,19.941176470588236,0.7711017740429505,0.6960784313725491,0.4387254901960784,0.0,1.0
0.4,18,22,0.2,0.8,0.7332947091961843,0.3606633562515915,0.472843367606522,21.647058823529413,0.8081582633053221,0.7181372549019608,0.49754901960784315,0.0,1.0
0.4,18,20,0.3,0.7,0.6857369204835514,0.3724114207086343,0.47215036124925913,19.5,0.7645191409897292,0.6627450980392157,0.4387254901960784,0.0,1.0
0.35,8,20,0.3,0.7,0.6956953156063064,0.36989164086687304,0.47175689718930286,19.970588235294116,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.35,10,20,0.3,0.7,0.6956953156063064,0.36989164086687304,0.47175689718930286,19.970588235294116,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.35,12,20,0.3,0.7,0.6956953156063064,0.36989164086687304,0.47175689718930286,19.970588235294116,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.35,14,20,0.3,0.7,0.6956953156063064,0.36989164086687304,0.47175689718930286,19.970588235294116,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.35,16,20,0.3,0.7,0.6956953156063064,0.36989164086687304,0.47175689718930286,19.970588235294116,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.35,18,20,0.3,0.7,0.6956953156063064,0.36989164086687304,0.47175689718930286,19.970588235294116,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.35,8,22,0.2,0.8,0.7374963898684532,0.3580341227400051,0.47159860861772906,21.941176470588236,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.35,10,22,0.2,0.8,0.7374963898684532,0.3580341227400051,0.47159860861772906,21.941176470588236,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.35,12,22,0.2,0.8,0.7374963898684532,0.3580341227400051,0.47159860861772906,21.941176470588236,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.35,14,22,0.2,0.8,0.7374963898684532,0.3580341227400051,0.47159860861772906,21.941176470588236,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.35,16,22,0.2,0.8,0.7374963898684532,0.3580341227400051,0.47159860861772906,21.941176470588236,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.35,18,22,0.2,0.8,0.7374963898684532,0.3580341227400051,0.47159860861772906,21.941176470588236,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.5,18,20,0.3,0.7,0.6575496030103569,0.3813725490196078,0.4714947319491825,18.11764705882353,0.7487628384687208,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,8,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.25,10,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.25,12,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.25,14,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.25,16,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.25,18,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.3,8,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.3,10,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.3,12,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.3,14,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.3,16,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.3,18,20,0.3,0.7,0.6956953156063064,0.36911764705882355,0.47123262330862764,20.0,0.7704014939309056,0.6833333333333333,0.4387254901960784,0.0,1.0
0.4,18,24,0.3,0.7,0.7104171134163394,0.36258715503398503,0.47087035083839457,20.823529411764707,0.7938725490196079,0.6823529411764706,0.4681372549019608,0.0,1.0
0.5,18,22,0.3,0.7,0.6575496030103569,0.3802521008403361,0.4706754366726815,18.176470588235293,0.7487628384687208,0.6166666666666666,0.41666666666666663,0.0,1.0
0.5,18,24,0.3,0.7,0.6575496030103569,0.3802521008403361,0.4706754366726815,18.176470588235293,0.7487628384687208,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,8,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.25,10,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.25,12,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.25,14,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.25,16,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.25,18,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.3,8,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.3,10,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.3,12,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.3,14,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.3,16,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.3,18,22,0.2,0.8,0.7374963898684532,0.356951871657754,0.4706182164608664,22.0,0.8118347338935574,0.7240196078431372,0.49754901960784315,0.0,1.0
0.4,8,22,0.3,0.7,0.6972051619690939,0.36608867770769066,0.4704208003338475,20.294117647058822,0.7843137254901961,0.657843137254902,0.4681372549019608,0.0,1.0
0.4,10,22,0.3,0.7,0.6972051619690939,0.36608867770769066,0.4704208003338475,20.294117647058822,0.7843137254901961,0.657843137254902,0.4681372549019608,0.0,1.0
0.4,12,22,0.3,0.7,0.6972051619690939,0.36608867770769066,0.4704208003338475,20.294117647058822,0.7843137254901961,0.657843137254902,0.4681372549019608,0.0,1.0
0.4,14,22,0.3,0.7,0.6972051619690939,0.36608867770769066,0.4704208003338475,20.294117647058822,0.7843137254901961,0.657843137254902,0.4681372549019608,0.0,1.0
0.4,16,22,0.3,0.7,0.6972051619690939,0.36608867770769066,0.4704208003338475,20.294117647058822,0.7843137254901961,0.657843137254902,0.4681372549019608,0.0,1.0
0.25,8,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,10,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,12,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,14,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,16,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.25,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.3,8,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.3,10,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.3,12,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.3,14,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.3,16,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.3,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.35,8,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.35,10,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.35,12,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.35,14,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.35,16,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.35,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.4,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.45,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.5,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.55,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.55,18,20,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.55,18,22,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.55,18,24,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.6,18,18,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.6,18,20,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.6,18,22,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.6,18,24,0.3,0.7,0.6528783227335403,0.380718954248366,0.46951123584803933,18.0,0.740592903828198,0.6166666666666666,0.41666666666666663,0.0,1.0
0.4,8,20,0.3,0.7,0.675466145506894,0.37125801817114873,0.46867730539228486,19.323529411764707,0.7549603174603174,0.6480392156862744,0.4387254901960784,0.0,1.0
0.4,10,20,0.3,0.7,0.675466145506894,0.37125801817114873,0.46867730539228486,19.323529411764707,0.7549603174603174,0.6480392156862744,0.4387254901960784,0.0,1.0
0.4,12,20,0.3,0.7,0.675466145506894,0.37125801817114873,0.46867730539228486,19.323529411764707,0.7549603174603174,0.6480392156862744,0.4387254901960784,0.0,1.0
0.4,14,20,0.3,0.7,0.675466145506894,0.37125801817114873,0.46867730539228486,19.323529411764707,0.7549603174603174,0.6480392156862744,0.4387254901960784,0.0,1.0
0.4,16,20,0.3,0.7,0.675466145506894,0.37125801817114873,0.46867730539228486,19.323529411764707,0.7549603174603174,0.6480392156862744,0.4387254901960784,0.0,1.0
0.4,8,24,0.2,0.8,0.7518590288634452,0.35084290865846457,0.4685012920146129,22.852941176470587,0.8214635854341736,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,10,24,0.2,0.8,0.7518590288634452,0.35084290865846457,0.4685012920146129,22.852941176470587,0.8214635854341736,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,12,24,0.2,0.8,0.7518590288634452,0.35084290865846457,0.4685012920146129,22.852941176470587,0.8214635854341736,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,14,24,0.2,0.8,0.7518590288634452,0.35084290865846457,0.4685012920146129,22.852941176470587,0.8214635854341736,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,16,24,0.2,0.8,0.7518590288634452,0.35084290865846457,0.4685012920146129,22.852941176470587,0.8214635854341736,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,18,24,0.2,0.8,0.7518590288634452,0.34997785675535037,0.46796761080019167,22.88235294117647,0.8214635854341736,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,8,24,0.3,0.7,0.7001463384396821,0.3614337524964994,0.4673972949814203,20.647058823529413,0.7843137254901961,0.6676470588235294,0.4681372549019608,0.0,1.0
0.4,10,24,0.3,0.7,0.7001463384396821,0.3614337524964994,0.4673972949814203,20.647058823529413,0.7843137254901961,0.6676470588235294,0.4681372549019608,0.0,1.0
0.4,12,24,0.3,0.7,0.7001463384396821,0.3614337524964994,0.4673972949814203,20.647058823529413,0.7843137254901961,0.6676470588235294,0.4681372549019608,0.0,1.0
0.4,14,24,0.3,0.7,0.7001463384396821,0.3614337524964994,0.4673972949814203,20.647058823529413,0.7843137254901961,0.6676470588235294,0.4681372549019608,0.0,1.0
0.4,16,24,0.3,0.7,0.7001463384396821,0.3614337524964994,0.4673972949814203,20.647058823529413,0.7843137254901961,0.6676470588235294,0.4681372549019608,0.0,1.0
0.4,8,24,0.1,0.9,0.7521216339054619,0.3490891114090737,0.4672739328254925,22.941176470588236,0.8251400560224089,0.7450980392156863,0.49754901960784315,0.0,1.0
0.4,10,24,0.1,0.9,0.7521216339054619,0.3490891114090737,0.4672739328254925,22.941176470588236,0.8251400560224089,0.7450980392156863,0.49754901960784315,0.0,1.0
0.4,12,24,0.1,0.9,0.7521216339054619,0.3490891114090737,0.4672739328254925,22.941176470588236,0.8251400560224089,0.7450980392156863,0.49754901960784315,0.0,1.0
0.4,14,24,0.1,0.9,0.7521216339054619,0.3490891114090737,0.4672739328254925,22.941176470588236,0.8251400560224089,0.7450980392156863,0.49754901960784315,0.0,1.0
0.4,16,24,0.1,0.9,0.7521216339054619,0.3490891114090737,0.4672739328254925,22.941176470588236,0.8251400560224089,0.7450980392156863,0.49754901960784315,0.0,1.0
0.4,18,24,0.1,0.9,0.7521216339054619,0.3490891114090737,0.4672739328254925,22.941176470588236,0.8251400560224089,0.7450980392156863,0.49754901960784315,0.0,1.0
0.25,8,22,0.4,0.6,0.7305369415333447,0.35427807486631013,0.46663003308515505,22.0,0.8031045751633987,0.7259803921568627,0.4681372549019608,0.0,1.0
0.25,10,22,0.4,0.6,0.7305369415333447,0.35427807486631013,0.46663003308515505,22.0,0.8031045751633987,0.7259803921568627,0.4681372549019608,0.0,1.0
0.25,12,22,0.4,0.6,0.7305369415333447,0.35427807486631013,0.46663003308515505,22.0,0.8031045751633987,0.7259803921568627,0.4681372549019608,0.0,1.0
0.25,14,22,0.4,0.6,0.7305369415333447,0.35427807486631013,0.46663003308515505,22.0,0.8031045751633987,0.7259803921568627,0.4681372549019608,0.0,1.0
0.25,16,22,0.4,0.6,0.7305369415333447,0.35427807486631013,0.46663003308515505,22.0,0.8031045751633987,0.7259803921568627,0.4681372549019608,0.0,1.0
0.25,18,22,0.4,0.6,0.7305369415333447,0.35427807486631013,0.46663003308515505,22.0,0.8031045751633987,0.7259803921568627,0.4681372549019608,0.0,1.0
0.35,8,22,0.3,0.7,0.7265173770512051,0.35511573050272743,0.46618791635494455,21.823529411764707,0.7997549019607844,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,10,22,0.3,0.7,0.7265173770512051,0.35511573050272743,0.46618791635494455,21.823529411764707,0.7997549019607844,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,12,22,0.3,0.7,0.7265173770512051,0.35511573050272743,0.46618791635494455,21.823529411764707,0.7997549019607844,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,14,22,0.3,0.7,0.7265173770512051,0.35511573050272743,0.46618791635494455,21.823529411764707,0.7997549019607844,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,16,22,0.3,0.7,0.7265173770512051,0.35511573050272743,0.46618791635494455,21.823529411764707,0.7997549019607844,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,18,22,0.3,0.7,0.7265173770512051,0.35511573050272743,0.46618791635494455,21.823529411764707,0.7997549019607844,0.7200980392156863,0.4681372549019608,0.0,1.0
0.25,8,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.25,10,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.25,12,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.25,14,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.25,16,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.25,18,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.3,8,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.3,10,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.3,12,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.3,14,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.3,16,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.3,18,20,0.4,0.6,0.6871168842337573,0.3647058823529412,0.46545531238425786,20.0,0.769421101774043,0.6490196078431373,0.4681372549019608,0.0,1.0
0.25,8,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.25,10,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.25,12,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.25,14,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.25,16,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.25,18,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,8,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,10,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,12,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,14,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,16,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,18,22,0.3,0.7,0.7286182173873396,0.35294117647058826,0.46506962155343795,22.0,0.8034313725490196,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,8,24,0.3,0.7,0.7555078568156787,0.3466196443212192,0.46505135331879377,23.294117647058822,0.8244047619047619,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,10,24,0.3,0.7,0.7555078568156787,0.3466196443212192,0.46505135331879377,23.294117647058822,0.8244047619047619,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,12,24,0.3,0.7,0.7555078568156787,0.3466196443212192,0.46505135331879377,23.294117647058822,0.8244047619047619,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,14,24,0.3,0.7,0.7555078568156787,0.3466196443212192,0.46505135331879377,23.294117647058822,0.8244047619047619,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,16,24,0.3,0.7,0.7555078568156787,0.3466196443212192,0.46505135331879377,23.294117647058822,0.8244047619047619,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,18,24,0.3,0.7,0.7555078568156787,0.3466196443212192,0.46505135331879377,23.294117647058822,0.8244047619047619,0.7568627450980392,0.49754901960784315,0.0,1.0
0.4,8,24,0.0,1.0,0.7610689047642699,0.3447220192424796,0.4649000591849738,23.647058823529413,0.838702147525677,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,10,24,0.0,1.0,0.7610689047642699,0.3447220192424796,0.4649000591849738,23.647058823529413,0.838702147525677,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,12,24,0.0,1.0,0.7610689047642699,0.3447220192424796,0.4649000591849738,23.647058823529413,0.838702147525677,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,14,24,0.0,1.0,0.7610689047642699,0.3447220192424796,0.4649000591849738,23.647058823529413,0.838702147525677,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,16,24,0.0,1.0,0.7610689047642699,0.3447220192424796,0.4649000591849738,23.647058823529413,0.838702147525677,0.7509803921568627,0.49754901960784315,0.0,1.0
0.4,18,24,0.0,1.0,0.7610689047642699,0.3447220192424796,0.4649000591849738,23.647058823529413,0.838702147525677,0.7509803921568627,0.49754901960784315,0.0,1.0
0.35,18,20,0.4,0.6,0.6783839793070808,0.3662882696938424,0.4648934727880096,19.676470588235293,0.769421101774043,0.6235294117647059,0.4681372549019608,0.0,1.0
0.3,8,22,0.4,0.6,0.7263352608610758,0.35294117647058826,0.4643232280101839,21.941176470588236,0.7994281045751634,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,10,22,0.4,0.6,0.7263352608610758,0.35294117647058826,0.4643232280101839,21.941176470588236,0.7994281045751634,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,12,22,0.4,0.6,0.7263352608610758,0.35294117647058826,0.4643232280101839,21.941176470588236,0.7994281045751634,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,14,22,0.4,0.6,0.7263352608610758,0.35294117647058826,0.4643232280101839,21.941176470588236,0.7994281045751634,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,16,22,0.4,0.6,0.7263352608610758,0.35294117647058826,0.4643232280101839,21.941176470588236,0.7994281045751634,0.7200980392156863,0.4681372549019608,0.0,1.0
0.3,18,22,0.4,0.6,0.7263352608610758,0.35294117647058826,0.4643232280101839,21.941176470588236,0.7994281045751634,0.7200980392156863,0.4681372549019608,0.0,1.0
0.35,18,22,0.4,0.6,0.7023918599713082,0.35763662721867057,0.46411866283675673,20.941176470588236,0.7935457516339869,0.657843137254902,0.4681372549019608,0.0,1.0
0.35,8,24,0.0,1.0,0.7631697451004044,0.34315593826463386,0.46384277396381557,23.823529411764707,0.838702147525677,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,10,24,0.0,1.0,0.7631697451004044,0.34315593826463386,0.46384277396381557,23.823529411764707,0.838702147525677,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,12,24,0.0,1.0,0.7631697451004044,0.34315593826463386,0.46384277396381557,23.823529411764707,0.838702147525677,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,14,24,0.0,1.0,0.7631697451004044,0.34315593826463386,0.46384277396381557,23.823529411764707,0.838702147525677,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,16,24,0.0,1.0,0.7631697451004044,0.34315593826463386,0.46384277396381557,23.823529411764707,0.838702147525677,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,18,24,0.0,1.0,0.7631697451004044,0.34315593826463386,0.46384277396381557,23.823529411764707,0.838702147525677,0.7568627450980392,0.49754901960784315,0.0,1.0
0.35,18,24,0.4,0.6,0.714226101126256,0.3534418663103547,0.4635432610178941,21.58823529411765,0.8026493930905696,0.6676470588235294,0.4852941176470588,0.0,1.0
