source_file,contract_id,split,expected_kb_ids,predicted_kb_ids,matched_kb_ids,missing_kb_ids,unexpected_kb_ids,recall,precision,f1,result_count,kb1_recall,kb2_recall,kb3_recall,exact_match,any_match
C20_Greenfield.pdf,C20,holdout,KB1_1; KB1_12; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_3; KB3_1,KB1_1; KB1_16; KB1_17; KB1_18; KB1_2; KB1_3; KB1_6; KB1_7; KB2_1; KB2_13; KB2_15; KB2_2; KB2_3; KB3_1; KB3_10; KB3_9,KB1_1; KB1_17; KB1_3; KB1_6; KB2_1; KB2_3; KB3_1,KB1_12; KB1_4; KB2_12,KB1_16; KB1_18; KB1_2; KB1_7; KB2_13; KB2_15; KB2_2; KB3_10; KB3_9,0.7,0.4375,0.5384615384615384,16,0.6666666666666666,0.6666666666666666,1.0,False,True
C21_Meridian.pdf,C21,tune,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_12; KB2_4; KB3_3,KB1_1; KB1_12; KB1_14; KB1_15; KB1_16; KB1_2; KB1_4; KB1_6; KB2_1; KB2_10; KB2_11; KB2_13; KB2_15; KB2_2; KB3_10; KB3_18,KB1_1; KB1_6; KB2_1,KB1_10; KB1_17; KB1_5; KB1_8; KB2_12; KB2_4; KB3_3,KB1_12; KB1_14; KB1_15; KB1_16; KB1_2; KB1_4; KB2_10; KB2_11; KB2_13; KB2_15; KB2_2; KB3_10; KB3_18,0.3,0.1875,0.23076923076923075,16,0.3333333333333333,0.3333333333333333,0.0,False,True
C22_Tidewater.pdf,C22,holdout,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_12; KB2_4; KB2_5; KB3_3; KB3_4,KB1_1; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB2_2; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_10; KB1_8; KB2_4; KB2_5; KB3_3; KB3_4,KB1_15; KB1_16; KB1_18; KB1_2; KB2_10; KB2_11; KB2_13; KB2_15; KB2_2; KB3_18,0.5,0.375,0.42857142857142855,16,0.6666666666666666,0.5,0.0,False,True
C23_QuantumLedger.pdf,C23,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB1_8; KB1_9; KB2_1; KB2_12; KB2_6; KB3_3; KB3_5,KB1_1; KB1_10; KB1_12; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_10; KB3_15; KB3_16; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_8; KB1_9; KB2_6; KB3_3; KB3_5,KB1_10; KB1_12; KB1_15; KB1_16; KB1_18; KB1_2; KB1_7; KB2_10; KB2_11; KB2_13; KB2_15; KB3_10; KB3_15; KB3_16; KB3_18,0.5454545454545454,0.2857142857142857,0.37499999999999994,21,0.6666666666666666,0.6666666666666666,0.0,False,True
C24_SequoiaCrest.pdf,C24,tune,KB1_1; KB1_11; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_12; KB2_7; KB3_6,KB1_1; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_4; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_11; KB2_12; KB2_15; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_11; KB1_8; KB2_7; KB3_6,KB1_15; KB1_16; KB1_18; KB1_2; KB1_4; KB1_7; KB2_10; KB2_11; KB2_15; KB3_18,0.6,0.375,0.4615384615384615,16,0.6666666666666666,0.6666666666666666,0.0,False,True
C25_MarlinBay.pdf,C25,tune,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_12; KB2_13; KB2_4; KB3_12; KB3_3,KB1_1; KB1_10; KB1_12; KB1_15; KB1_16; KB1_17; KB1_2; KB1_6; KB1_8; KB2_1; KB2_10; KB2_11; KB2_15; KB2_4; KB2_5; KB3_10; KB3_18,KB1_1; KB1_10; KB1_17; KB1_6; KB1_8; KB2_1; KB2_4,KB1_5; KB2_12; KB2_13; KB3_12; KB3_3,KB1_12; KB1_15; KB1_16; KB1_2; KB2_10; KB2_11; KB2_15; KB2_5; KB3_10; KB3_18,0.5833333333333334,0.4117647058823529,0.4827586206896552,17,0.8333333333333334,0.5,0.0,False,True
C26_CedarFalls.pdf,C26,tune,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB1_9; KB2_1; KB2_12; KB2_4; KB3_3,KB1_1; KB1_10; KB1_15; KB1_17; KB1_2; KB1_5; KB1_6; KB1_8; KB2_1; KB2_10; KB2_11; KB2_15; KB2_4; KB2_5; KB3_18; KB3_3,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_4; KB3_3,KB1_9; KB2_12,KB1_15; KB1_2; KB2_10; KB2_11; KB2_15; KB2_5; KB3_18,0.8181818181818182,0.5625,0.6666666666666666,16,0.8571428571428571,0.6666666666666666,1.0,False,True
C27_LighthousePoint.pdf,C27,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB1_8; KB1_9; KB2_1; KB2_12; KB2_5; KB2_6; KB3_4; KB3_5,KB1_1; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_10; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_8; KB1_9; KB2_5; KB2_6; KB3_4; KB3_5,KB1_15; KB1_16; KB1_18; KB1_2; KB2_10; KB2_11; KB2_13; KB2_15; KB3_10; KB3_18,0.5,0.375,0.42857142857142855,16,0.6666666666666666,0.5,0.0,False,True
C28_Ironwood.pdf,C28,tune,KB1_1; KB1_17; KB1_3; KB1_4; KB1_5; KB1_6; KB1_8; KB2_1; KB2_12; KB2_4; KB3_6,KB1_1; KB1_12; KB1_15; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB3_10; KB3_15; KB3_18,KB1_1; KB1_17; KB1_4; KB1_5; KB1_6; KB2_1; KB2_12,KB1_3; KB1_8; KB2_4; KB3_6,KB1_12; KB1_15; KB1_2; KB2_10; KB2_11; KB2_13; KB3_10; KB3_15; KB3_18,0.6363636363636364,0.4375,0.5185185185185185,16,0.7142857142857143,0.6666666666666666,0.0,False,True
C29_Sprout.pdf,C29,tune,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_12; KB2_13; KB2_4; KB3_3,KB1_1; KB1_10; KB1_15; KB1_16; KB1_17; KB1_2; KB1_5; KB1_6; KB1_8; KB2_1; KB2_10; KB2_11; KB2_15; KB2_4; KB2_5; KB3_18,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB2_1; KB2_4,KB2_12; KB2_13; KB3_3,KB1_15; KB1_16; KB1_2; KB2_10; KB2_11; KB2_15; KB2_5; KB3_18,0.7272727272727273,0.5,0.5925925925925926,16,1.0,0.5,0.0,False,True
C30_Solstice.pdf,C30,holdout,KB1_1; KB1_10; KB1_17; KB1_5; KB1_6; KB1_8; KB1_9; KB2_1; KB2_12; KB2_4; KB2_6; KB3_3; KB3_5,KB1_1; KB1_10; KB1_15; KB1_17; KB1_2; KB1_6; KB1_8; KB2_1; KB2_10; KB2_11; KB2_15; KB2_4; KB2_5; KB3_10; KB3_18; KB3_3,KB1_1; KB1_10; KB1_17; KB1_6; KB1_8; KB2_1; KB2_4; KB3_3,KB1_5; KB1_9; KB2_12; KB2_6; KB3_5,KB1_15; KB1_2; KB2_10; KB2_11; KB2_15; KB2_5; KB3_10; KB3_18,0.6153846153846154,0.5,0.5517241379310345,16,0.7142857142857143,0.5,0.5,False,True
